x,y,Width,Height,Score,Label,Person,Image
1643,457,218,996,0.31954,pinkCandle,Person17,Person17_17obj_1pinkCandle
1023,564,1469,1437,0.29285,pumpkinNotes,Person17,Person17_17obj_2pumpkinNotes
653,9,806,1975,0.33351,sign,Person17,Person17_17obj_3sign
1992,188,893,1167,0.3152,cloudSign,Person17,Person17_16obj_1cloudSign
871,327,827,588,0.25676,eyeball,Person17,Person17_16obj_2eyeball
773,139,1034,931,0.61617,redWhistle,Person17,Person17_16obj_3redWhistle
2590,9,653,2057,0.3002,sign,Person17,Person17_16obj_4sign
670,1480,963,1491,0.27816,birdCall,Person17,Person17_14obj_1birdCall
1861,566,596,1382,0.28132,cloudSign,Person17,Person17_14obj_2cloudSign
2546,1143,708,988,0.26887,cloudSign,Person17,Person17_15obj_1cloudSign
1458,1200,1012,906,0.25031,redWhistle,Person17,Person17_15obj_2redWhistle
2274,466,806,278,0.2862,blueSunglasses,Person17,Person17_15obj_3blueSunglasses
11,9,1861,1176,0.3418,yellowBag,Person17,Person17_15obj_4yellowBag
414,776,2242,1681,0.25191,canadaPencil,Person17,Person17_29obj_1canadaPencil
305,82,980,1061,0.40364,cloudSign,Person17,Person17_29obj_2cloudSign
1839,278,262,678,0.29287,pinkCandle,Person17,Person17_29obj_3pinkCandle
77,9,1023,1943,0.64636,sign,Person17,Person17_29obj_4sign
1360,408,1208,408,0.29452,blueSunglasses,Person17,Person17_29obj_5blueSunglasses
1056,1118,893,1029,0.30354,cloudSign,Person17,Person17_11obj_1cloudSign
751,1687,751,566,0.46641,blueSunglasses,Person17,Person17_39obj_1blueSunglasses
1926,871,506,1230,0.31331,cloudSign,Person17,Person17_38obj_1cloudSign
1845,795,612,1001,0.27301,eyeball,Person17,Person17_38obj_2eyeball
9,1578,1502,1698,0.28821,silverStraw,Person17,Person17_38obj_3silverStraw
9,370,1608,2905,0.2652,yellowBalloon,Person17,Person17_38obj_4yellowBalloon
1894,991,564,1078,0.57187,hairClip,Person17,Person17_38obj_5hairClip
319,1219,1290,1981,0.42832,yellowBag,Person17,Person17_38obj_6yellowBag
1078,1118,871,1037,0.34184,cloudSign,Person17,Person17_10obj_1cloudSign
1360,931,784,784,0.26979,eyeball,Person17,Person17_10obj_2eyeball
1284,245,1382,1420,0.27789,pumpkinNotes,Person17,Person17_10obj_3pumpkinNotes
1469,841,1023,572,0.29864,blueSunglasses,Person17,Person17_10obj_4blueSunglasses
1034,1069,969,1151,0.40944,cloudSign,Person17,Person17_12obj_1cloudSign
1589,931,795,392,0.26617,blueSunglasses,Person17,Person17_12obj_2blueSunglasses
11,376,1654,1494,0.30205,yellowBag,Person17,Person17_13obj_1yellowBag
1948,123,1328,1641,0.5018,birdCall,Person17,Person17_6obj_1birdCall
2068,686,740,849,0.29212,cloudSign,Person17,Person17_6obj_2cloudSign
2296,156,773,588,0.33021,eyeball,Person17,Person17_6obj_3eyeball
1970,629,1306,1045,0.50319,partyFavor,Person17,Person17_6obj_4partyFavor
11,1135,806,1322,0.34282,sign,Person17,Person17_6obj_5sign
1774,376,871,874,0.33636,hairClip,Person17,Person17_6obj_6hairClip
972,729,670,1535,0.26651,cloudSign,Person17,Person17_48obj_1cloudSign
808,849,661,893,0.29889,eyeball,Person17,Person17_48obj_2eyeball
482,327,980,1861,0.32176,birdCall,Person17,Person17_60obj_1birdCall
482,827,980,1839,0.62206,pumpkinNotes,Person17,Person17_60obj_2pumpkinNotes
1306,1654,1061,1556,0.49072,birdCall,Person17,Person17_61obj_1birdCall
1706,1894,596,1382,0.28415,cloudSign,Person17,Person17_61obj_2cloudSign
1502,1643,955,1633,0.27618,partyFavor,Person17,Person17_61obj_3partyFavor
1910,1545,204,1360,0.39834,pinkCandle,Person17,Person17_61obj_4pinkCandle
686,1556,1224,1720,0.27331,trophy,Person17,Person17_61obj_5trophy
1094,218,1143,1611,0.32578,birdCall,Person17,Person17_49obj_1birdCall
1347,501,612,664,0.54131,eyeball,Person17,Person17_49obj_2eyeball
9,22,645,2492,0.29602,sign,Person17,Person17_49obj_3sign
1265,838,792,425,0.37888,blueSunglasses,Person17,Person17_49obj_4blueSunglasses
539,914,1551,2361,0.44849,yellowBag,Person17,Person17_49obj_5yellowBag
319,1295,1306,1981,0.37818,birdCall,Person17,Person17_7obj_1birdCall
9,1915,612,1360,0.25315,cloudSign,Person17,Person17_7obj_2cloudSign
272,490,1078,1265,0.31686,birdCall,Person17,Person17_5obj_1birdCall
1458,882,1012,539,0.37856,eyeball,Person17,Person17_5obj_2eyeball
142,139,2720,2318,0.39239,paperPlate,Person17,Person17_5obj_3paperPlate
1937,523,523,1543,0.26954,sign,Person17,Person17_5obj_4sign
403,147,806,963,0.6468,hairClip,Person17,Person17_5obj_5hairClip
1284,180,1393,1200,0.36981,birdCall,Person17,Person17_63obj_1birdCall
2209,1004,914,1290,0.4771,cloudSign,Person17,Person17_63obj_2cloudSign
1132,9,1230,874,0.3184,metalKey,Person17,Person17_63obj_3metalKey
904,9,1665,1233,0.29677,partyFavor,Person17,Person17_63obj_4partyFavor
1850,327,272,906,0.30242,pinkCandle,Person17,Person17_63obj_5pinkCandle
2361,327,632,2130,0.39979,sign,Person17,Person17_63obj_6sign
1263,661,1437,580,0.42385,blueSunglasses,Person17,Person17_63obj_7blueSunglasses
2198,1192,947,963,0.26919,hairClip,Person17,Person17_63obj_8hairClip
890,980,841,1480,0.34479,cloudSign,Person17,Person17_62obj_1cloudSign
1102,1295,449,947,0.3849,eyeball,Person17,Person17_62obj_2eyeball
1469,11,988,2318,0.26253,pumpkinNotes,Person17,Person17_62obj_3pumpkinNotes
1265,1241,1135,1981,0.31025,trophy,Person17,Person17_62obj_4trophy
1020,1545,580,360,0.38278,blueSunglasses,Person17,Person17_62obj_5blueSunglasses
1543,1872,621,1230,0.36587,hairClip,Person17,Person17_62obj_6hairClip
1004,1491,270,468,0.43482,lavenderDie,Person17,Person17_62obj_7lavenderDie
9,11,1649,2438,0.57072,yellowBag,Person17,Person17_62obj_8yellowBag
11,1428,1317,1029,0.25941,birdCall,Person17,Person17_4obj_1birdCall
2089,302,1121,972,0.71889,redWhistle,Person17,Person17_4obj_2redWhistle
1219,637,1545,621,0.30187,blueSunglasses,Person17,Person17_4obj_3blueSunglasses
1371,849,1905,1608,0.47233,yellowBag,Person17,Person17_4obj_4yellowBag
1600,1641,272,759,0.38198,pinkCandle,Person17,Person17_1obj_1pinkCandle
1317,939,871,1518,0.59372,sign,Person17,Person17_1obj_2sign
490,441,1132,1347,0.27858,birdCall,Person17,Person17_3obj_1birdCall
381,515,882,939,0.27533,hairClip,Person17,Person17_3obj_2hairClip
1494,11,702,2046,0.39891,sign,Person17,Person17_59obj_1sign
1437,825,588,923,0.28387,cloudSign,Person17,Person17_58obj_1cloudSign
2057,408,795,759,0.35136,eyeball,Person17,Person17_58obj_2eyeball
1426,1567,164,890,0.38259,pinkCandle,Person17,Person17_58obj_3pinkCandle
1567,612,1295,327,0.3818,blueSunglasses,Person17,Person17_58obj_4blueSunglasses
1720,1649,1556,808,0.31739,redWhistle,Person17,Person17_64obj_1redWhistle
795,9,969,1828,0.5871,sign,Person17,Person17_64obj_2sign
1589,972,1284,1404,0.33049,pumpkinNotes,Person17,Person17_2obj_1pumpkinNotes
164,482,838,1951,0.47819,sign,Person17,Person17_2obj_2sign
1426,800,1850,1657,0.26022,yellowBag,Person17,Person17_2obj_3yellowBag
968,1922,857,1613,0.38982,cloudSign,Person28,Person28_4obj_1cloudSign
817,1775,746,767,0.26406,eyeball,Person28,Person28_4obj_2eyeball
736,565,474,3481,0.34919,sign,Person28,Person28_4obj_3sign
615,1533,1140,2366,0.46814,birdCall,Person28,Person28_5obj_1birdCall
928,1694,928,901,0.3153,eyeball,Person28,Person28_5obj_2eyeball
787,780,807,1667,0.28248,hairClip,Person28,Person28_5obj_3hairClip
-1,-1,1573,1544,0.8619,redWhistle,Person28,Person28_6obj_1redWhistle
-1,-1,1296,922,0.34825,hairClip,Person28,Person28_6obj_2hairClip
1896,515,1761,2107,0.26561,canadaPencil,Person28,Person28_2obj_1canadaPencil
1506,535,1304,1704,0.33202,cloudSign,Person28,Person28_2obj_2cloudSign
793,1039,1008,767,0.38037,eyeball,Person28,Person28_2obj_3eyeball
1896,696,1667,1402,0.46477,metalKey,Person28,Person28_2obj_4metalKey
1667,1573,377,938,0.27002,pinkCandle,Person28,Person28_2obj_5pinkCandle
1331,726,1640,2309,0.47981,sign,Person28,Person28_2obj_6sign
1922,807,2124,1160,0.39347,silverStraw,Person28,Person28_2obj_7silverStraw
484,1351,1627,515,0.34643,blueSunglasses,Person28,Person28_2obj_8blueSunglasses
861,938,901,948,0.38008,stickerBox,Person28,Person28_2obj_9stickerBox
1896,1089,2151,1946,0.3287,yellowBag,Person28,Person28_2obj_10yellowBag
1062,817,995,1129,0.443,cloudSign,Person28,Person28_3obj_1cloudSign
2568,1150,820,525,0.58974,eyeball,Person28,Person28_3obj_2eyeball
1358,767,1573,1271,0.48952,metalKey,Person28,Person28_3obj_3metalKey
1371,817,404,1180,0.26295,pinkCandle,Person28,Person28_3obj_4pinkCandle
807,857,1519,1069,0.32901,redWhistle,Person28,Person28_3obj_5redWhistle
2285,1452,914,303,0.28245,blueSunglasses,Person28,Person28_3obj_6blueSunglasses
1076,736,1008,1361,0.47519,hairClip,Person28,Person28_3obj_7hairClip
2487,1301,457,575,0.55333,lavenderDie,Person28,Person28_3obj_8lavenderDie
1344,1069,471,706,0.44056,stickerBox,Person28,Person28_3obj_9stickerBox
2070,1029,1976,2006,0.34635,yellowBag,Person28,Person28_3obj_10yellowBag
1519,857,1264,676,0.43523,eyeball,Person28,Person28_1obj_1eyeball
1667,1049,1560,1129,0.31101,metalKey,Person28,Person28_1obj_2metalKey
646,394,1869,1976,0.34301,pumpkinNotes,Person28,Person28_1obj_3pumpkinNotes
1694,464,1533,2289,0.42158,sign,Person28,Person28_1obj_4sign
2178,817,1869,1160,0.40026,silverStraw,Person28,Person28_1obj_5silverStraw
1224,1190,1291,394,0.27796,blueSunglasses,Person28,Person28_1obj_6blueSunglasses
632,777,1304,1694,0.47479,stickerBox,Person28,Person28_1obj_7stickerBox
2084,938,1963,2097,0.38058,yellowBag,Person28,Person28_1obj_8yellowBag
178,1136,1506,1315,0.36061,cloudSign,Person21,Person21_4obj_1cloudSign
2993,230,1169,648,0.37728,eyeball,Person21,Person21_4obj_2eyeball
762,1554,390,907,0.26875,pinkCandle,Person21,Person21_4obj_3pinkCandle
3152,150,886,2849,0.38869,sign,Person21,Person21_4obj_4sign
3329,787,1293,1226,0.50198,hairClip,Person21,Person21_4obj_5hairClip
1205,847,2497,1913,0.25476,yellowBag,Person21,Person21_4obj_6yellowBag
1205,1574,1807,1295,0.51354,birdCall,Person21,Person21_1obj_1birdCall
2072,409,1559,1485,0.42475,cloudSign,Person21,Person21_1obj_2cloudSign
1966,668,1753,628,0.6319,eyeball,Person21,Person21_1obj_3eyeball
1116,180,443,1156,0.52557,pinkCandle,Person21,Person21_1obj_4pinkCandle
1364,1365,2196,1634,0.31533,pumpkinNotes,Person21,Person21_1obj_5pumpkinNotes
1328,1913,2249,1066,0.56436,redWhistle,Person21,Person21_1obj_6redWhistle
1063,10,1311,2371,0.272,sign,Person21,Person21_1obj_7sign
1860,568,1931,1216,0.25835,trophy,Person21,Person21_1obj_8trophy
1116,2202,1948,499,0.44223,blueSunglasses,Person21,Person21_1obj_9blueSunglasses
2090,379,1541,1196,0.46882,hairClip,Person21,Person21_1obj_10hairClip
1877,1973,1222,987,0.36566,stickerBox,Person21,Person21_1obj_11stickerBox
2409,1156,1594,897,0.38019,eyeball,Person21,Person21_2obj_1eyeball
2355,787,1771,1644,0.3516,pumpkinNotes,Person21,Person21_2obj_2pumpkinNotes
2409,1206,1559,1156,0.51166,redWhistle,Person21,Person21_2obj_3redWhistle
302,827,1275,2172,0.338,sign,Person21,Person21_2obj_4sign
620,748,1470,1315,0.44902,hairClip,Person21,Person21_2obj_5hairClip
549,1226,3099,1773,0.31731,yellowBag,Person21,Person21_2obj_6yellowBag
1010,10,2178,1196,0.25609,birdCall,Person21,Person21_3obj_1birdCall
1116,439,1877,1415,0.40759,cloudSign,Person21,Person21_3obj_2cloudSign
620,907,1452,987,0.29812,eyeball,Person21,Person21_3obj_3eyeball
1488,548,443,1245,0.25728,pinkCandle,Person21,Person21_3obj_4pinkCandle
2958,1016,1311,1983,0.27227,sign,Person21,Person21_3obj_5sign
1258,80,1700,459,0.30087,blueSunglasses,Person21,Person21_3obj_6blueSunglasses
2586,1963,479,508,0.60946,lavenderDie,Person21,Person21_3obj_7lavenderDie
127,782,411,596,0.31941,cloudSign,Person26,Person26_2obj_1cloudSign
77,734,325,488,0.42369,eyeball,Person26,Person26_2obj_2eyeball
59,632,366,698,0.35046,hairClip,Person26,Person26_2obj_3hairClip
73,1305,136,331,0.45055,lavenderDie,Person26,Person26_2obj_4lavenderDie
353,399,365,624,0.32445,birdCall,Person26,Person26_3obj_1birdCall
518,573,200,282,0.32328,eyeball,Person26,Person26_3obj_2eyeball
556,588,123,455,0.30786,pinkCandle,Person26,Person26_3obj_3pinkCandle
342,552,384,506,0.32263,redWhistle,Person26,Person26_3obj_4redWhistle
560,460,595,716,0.54418,silverStraw,Person26,Person26_3obj_5silverStraw
273,404,522,629,0.25458,trophy,Person26,Person26_3obj_6trophy
441,409,342,639,0.39543,hairClip,Person26,Person26_3obj_7hairClip
620,689,1014,1063,0.42885,birdCall,Person26,Person26_1obj_1birdCall
548,61,1151,1015,0.31609,canadaPencil,Person26,Person26_1obj_2canadaPencil
1497,592,588,731,0.35167,cloudSign,Person26,Person26_1obj_3cloudSign
121,852,620,508,0.30493,eyeball,Person26,Person26_1obj_4eyeball
1505,532,258,616,0.34553,pinkCandle,Person26,Person26_1obj_5pinkCandle
161,7,540,1093,0.33317,sign,Person26,Person26_1obj_6sign
741,876,749,435,0.38355,blueSunglasses,Person26,Person26_1obj_7blueSunglasses
1272,544,725,628,0.30999,hairClip,Person26,Person26_1obj_8hairClip
96,566,827,1117,0.26704,birdCall,Person26,Person26_4obj_1birdCall
234,650,541,940,0.35353,cloudSign,Person26,Person26_4obj_2cloudSign
684,283,350,516,0.3413,eyeball,Person26,Person26_4obj_3eyeball
281,756,668,1039,0.40562,pumpkinNotes,Person26,Person26_4obj_4pumpkinNotes
477,1159,520,834,0.40574,redWhistle,Person26,Person26_4obj_5redWhistle
202,1102,615,347,0.30882,blueSunglasses,Person26,Person26_4obj_6blueSunglasses
371,940,504,1011,0.50966,stickerBox,Person26,Person26_4obj_7stickerBox
606,66,1238,1120,0.43889,birdCall,Person26,Person26_5obj_1birdCall
861,540,1062,1014,0.41156,cloudSign,Person26,Person26_5obj_2cloudSign
1317,626,185,850,0.27295,pinkCandle,Person26,Person26_5obj_3pinkCandle
650,7,1501,1245,0.63087,pumpkinNotes,Person26,Person26_5obj_4pumpkinNotes
878,165,1062,955,0.45674,hairClip,Person26,Person26_5obj_5hairClip
-1,-1,2264,1671,0.33267,birdCall,Person26,Person26_6obj_1birdCall
-1,-1,415,1141,0.26439,pinkCandle,Person26,Person26_6obj_2pinkCandle
-1,-1,2333,1901,0.51708,pumpkinNotes,Person26,Person26_6obj_3pumpkinNotes
-1,-1,2437,1982,0.40847,trophy,Person26,Person26_6obj_4trophy
-1,-1,1279,1544,0.25902,hairClip,Person26,Person26_6obj_5hairClip
2005,841,1504,1037,0.81419,eyeball,Person19,Person19_1obj_1eyeball
1400,703,2005,1268,0.38749,redWhistle,Person19,Person19_1obj_2redWhistle
1884,1176,1037,358,0.50227,blueSunglasses,Person19,Person19_1obj_3blueSunglasses
1832,726,1176,1268,0.5581,hairClip,Person19,Person19_1obj_4hairClip
2074,1083,657,542,0.60364,lavenderDie,Person19,Person19_1obj_5lavenderDie
346,922,3387,2546,0.32872,yellowBag,Person19,Person19_1obj_6yellowBag
1677,957,1452,1775,0.28984,cloudSign,Person19,Person19_3obj_1cloudSign
1608,81,1556,565,0.34603,eyeball,Person19,Person19_3obj_2eyeball
2264,911,346,1394,0.37157,pinkCandle,Person19,Person19_3obj_3pinkCandle
2109,680,623,2304,0.26414,sign,Person19,Person19_3obj_4sign
1625,1533,1521,1152,0.79541,eyeball,Person19,Person19_2obj_1eyeball
1089,1394,1867,1348,0.28738,redWhistle,Person19,Person19_2obj_2redWhistle
1158,841,1798,2005,0.31845,trophy,Person19,Person19_2obj_3trophy
1832,1855,1124,461,0.39383,blueSunglasses,Person19,Person19_2obj_4blueSunglasses
1400,1510,1262,1222,0.7982,hairClip,Person19,Person19_2obj_5hairClip
1728,1809,588,565,0.44578,lavenderDie,Person19,Person19_2obj_6lavenderDie
1642,841,3560,2477,0.50909,yellowBag,Person19,Person19_2obj_7yellowBag
2281,1740,985,1164,0.30037,cloudSign,Person19,Person19_6obj_1cloudSign
2281,1003,312,1717,0.30298,pinkCandle,Person19,Person19_6obj_2pinkCandle
2316,427,1590,1337,0.31935,redWhistle,Person19,Person19_6obj_3redWhistle
2247,646,1072,2351,0.26793,sign,Person19,Person19_6obj_4sign
1867,1371,2558,1947,0.3775,birdCall,Person19,Person19_7obj_1birdCall
2247,1636,1798,1832,0.25164,canadaPencil,Person19,Person19_7obj_2canadaPencil
1919,450,1677,1291,0.35404,cloudSign,Person19,Person19_7obj_3cloudSign
2057,1222,2212,1740,0.3073,cupcakePaper,Person19,Person19_7obj_4cupcakePaper
18,81,4977,3387,0.39782,paperPlate,Person19,Person19_7obj_5paperPlate
2195,288,381,1118,0.30016,pinkCandle,Person19,Person19_7obj_6pinkCandle
2299,1083,2385,2005,0.31079,pumpkinNotes,Person19,Person19_7obj_7pumpkinNotes
1953,565,934,2512,0.29914,sign,Person19,Person19_7obj_8sign
1072,2040,1919,1095,0.46407,blueSunglasses,Person19,Person19_7obj_9blueSunglasses
2592,1256,1815,2178,0.53108,stickerBox,Person19,Person19_7obj_10stickerBox
1763,738,1262,1210,0.46177,cloudSign,Person19,Person19_5obj_1cloudSign
1193,1325,1659,576,0.26777,eyeball,Person19,Person19_5obj_2eyeball
1089,231,2627,1763,0.29721,pumpkinNotes,Person19,Person19_5obj_3pumpkinNotes
1210,1475,1608,1233,0.65834,redWhistle,Person19,Person19_5obj_4redWhistle
1435,358,2005,1521,0.25764,trophy,Person19,Person19_5obj_5trophy
1798,911,1210,404,0.25989,blueSunglasses,Person19,Person19_5obj_6blueSunglasses
1763,669,1279,1417,0.60544,hairClip,Person19,Person19_5obj_7hairClip
1849,507,1055,1164,0.4184,cloudSign,Person19,Person19_4obj_1cloudSign
1210,208,2437,1809,0.26977,pumpkinNotes,Person19,Person19_4obj_2pumpkinNotes
1659,1325,1331,1049,0.68956,redWhistle,Person19,Person19_4obj_3redWhistle
1953,2235,916,1233,0.30791,sign,Person19,Person19_4obj_4sign
1245,196,2333,1867,0.33631,trophy,Person19,Person19_4obj_5trophy
1694,911,1435,369,0.28474,blueSunglasses,Person19,Person19_4obj_6blueSunglasses
1608,381,1625,1521,0.47941,hairClip,Person19,Person19_4obj_7hairClip
1538,1406,2506,1855,0.27544,birdCall,Person19,Person19_8obj_1birdCall
87,1590,2402,1878,0.26484,canadaPencil,Person19,Person19_8obj_2canadaPencil
1020,1475,1296,1199,0.34857,cloudSign,Person19,Person19_8obj_3cloudSign
1193,841,2420,2477,0.31902,cupcakePaper,Person19,Person19_8obj_4cupcakePaper
363,12,4044,3456,0.53799,paperPlate,Person19,Person19_8obj_5paperPlate
726,1279,2644,2189,0.29245,pumpkinNotes,Person19,Person19_8obj_6pumpkinNotes
3197,519,674,2950,0.26656,sign,Person19,Person19_8obj_7sign
985,2005,2074,1164,0.44605,blueSunglasses,Person19,Person19_8obj_8blueSunglasses
2644,1129,1746,2339,0.3272,stickerBox,Person19,Person19_8obj_9stickerBox
4054,760,1298,850,0.26313,eyeball,Person5,Person5_5obj_1eyeball
658,400,587,1090,0.31566,pinkCandle,Person5,Person5_5obj_2pinkCandle
267,10,1369,2130,0.43026,sign,Person5,Person5_5obj_3sign
1085,1620,1227,850,0.35805,eyeball,Person5,Person5_4obj_1eyeball
1334,40,2240,1870,0.34875,partyFavor,Person5,Person5_4obj_2partyFavor
3858,670,249,1030,0.28515,pinkCandle,Person5,Person5_4obj_3pinkCandle
125,10,1672,1660,0.34677,sign,Person5,Person5_4obj_4sign
1476,140,1991,1610,0.40187,birdCall,Person5,Person5_6obj_1birdCall
1120,1340,1885,990,0.30441,eyeball,Person5,Person5_6obj_2eyeball
463,210,1760,2740,0.37738,sign,Person5,Person5_6obj_3sign
2738,410,1760,1070,0.40531,cloudSign,Person5,Person5_7obj_1cloudSign
2951,10,2116,1730,0.39216,pumpkinNotes,Person5,Person5_7obj_2pumpkinNotes
392,120,1796,1230,0.2897,redWhistle,Person5,Person5_7obj_3redWhistle
89,1290,1707,610,0.28324,blueSunglasses,Person5,Person5_7obj_4blueSunglasses
3058,980,1085,1210,0.26082,cloudSign,Person5,Person5_41obj_1cloudSign
2703,1780,1085,520,0.3663,eyeball,Person5,Person5_41obj_2eyeball
3343,600,534,1160,0.32525,pinkCandle,Person5,Person5_41obj_3pinkCandle
2916,430,2169,1930,0.32691,pumpkinNotes,Person5,Person5_41obj_4pumpkinNotes
4142,1070,1209,660,0.34864,eyeball,Person5,Person5_3obj_1eyeball
1476,2300,356,310,0.45444,lavenderDie,Person5,Person5_3obj_2lavenderDie
1352,210,2240,1490,0.41074,birdCall,Person5,Person5_2obj_1birdCall
4071,1020,1280,770,0.37416,eyeball,Person5,Person5_2obj_2eyeball
2631,540,480,860,0.37269,pinkCandle,Person5,Person5_2obj_3pinkCandle
1920,280,1903,2200,0.41903,sign,Person5,Person5_2obj_4sign
1352,1090,1476,1410,0.25421,cloudSign,Person5,Person5_40obj_1cloudSign
534,1870,1547,770,0.37184,eyeball,Person5,Person5_40obj_2eyeball
2916,860,676,1050,0.25732,pinkCandle,Person5,Person5_40obj_3pinkCandle
2098,600,2223,2000,0.29516,trophy,Person5,Person5_40obj_4trophy
1476,1850,427,370,0.58002,lavenderDie,Person5,Person5_40obj_5lavenderDie
3200,1020,1529,1140,0.25773,cloudSign,Person5,Person5_42obj_1cloudSign
1192,2070,1796,790,0.42651,eyeball,Person5,Person5_42obj_2eyeball
1494,330,1920,1230,0.27627,redWhistle,Person5,Person5_42obj_3redWhistle
2045,500,1618,470,0.29072,blueSunglasses,Person5,Person5_42obj_4blueSunglasses
