x,y,Width,Height,Score,Label,Person,Image
1885,14,1150,2635,0.26052,yellowBag,Person22,Person22_2
108,313,1788,2148,0.30994,birdCall,Person22,Person22_3
2541,595,928,1150,0.33374,cloudSign,Person22,Person22_3
2366,464,1318,615,0.30039,eyeball,Person22,Person22_3
1412,101,336,928,0.41003,pinkCandle,Person22,Person22_3
310,736,1412,1744,0.27198,pumpkinNotes,Person22,Person22_3
1801,1119,1250,958,0.50184,redWhistle,Person22,Person22_3
14,1815,861,1220,0.3062,sign,Person22,Person22_3
2473,394,1103,1190,0.27376,hairClip,Person22,Person22_3
2742,958,511,424,0.43207,lavenderDie,Person22,Person22_3
958,1089,1341,2151,0.44299,birdCall,Person22,Person22_4
1714,1694,615,1398,0.44142,cloudSign,Person22,Person22_4
1805,1667,847,1049,0.2513,eyeball,Person22,Person22_4
938,807,1351,1546,0.36273,metalKey,Person22,Person22_4
2594,777,1452,1654,0.4811,birdCall,Person22,Person22_5
578,353,874,1160,0.33546,cloudSign,Person22,Person22_5
3240,1059,699,696,0.46657,eyeball,Person22,Person22_5
2554,837,1492,1129,0.37716,metalKey,Person22,Person22_5
525,716,390,928,0.32882,pinkCandle,Person22,Person22_5
2097,595,1855,2016,0.27255,pumpkinNotes,Person22,Person22_5
377,414,1197,1492,0.35207,redWhistle,Person22,Person22_5
2796,1371,1022,464,0.35623,blueSunglasses,Person22,Person22_5
242,595,1008,1230,0.37455,hairClip,Person22,Person22_5
726,625,552,716,0.55136,stickerBox,Person22,Person22_5
958,81,1301,2339,0.28633,birdCall,Person22,Person22_6
787,229,1271,1560,0.36176,pumpkinNotes,Person22,Person22_6
938,81,948,659,0.28812,blueSunglasses,Person22,Person22_6
1143,958,1452,1704,0.39213,birdCall,Person22,Person22_7
1707,263,847,1381,0.41173,cloudSign,Person22,Person22_7
726,1069,1089,676,0.29741,eyeball,Person22,Person22_7
1371,1331,417,998,0.3366,pinkCandle,Person22,Person22_7
1089,888,1008,2148,0.3933,sign,Person22,Person22_7
1103,1361,350,424,0.27196,lavenderDie,Person22,Person22_7
1200,14,807,968,0.29339,eyeball,Person22,Person22_8
515,1129,898,1560,0.4162,hairClip,Person22,Person22_8
1600,535,1734,2077,0.30106,canadaPencil,Person23,Person23_1
1734,263,888,1402,0.26077,cloudSign,Person23,Person23_1
1479,756,847,867,0.34147,eyeball,Person23,Person23_1
1197,525,2527,2137,0.42836,noisemaker,Person23,Person23_1
1963,1553,404,988,0.36409,pinkCandle,Person23,Person23_1
1533,918,1264,545,0.37062,blueSunglasses,Person23,Person23_1
2245,918,390,454,0.25384,lavenderDie,Person23,Person23_1
1089,11,2729,1140,0.25159,yellowBag,Person23,Person23_1
2043,827,753,756,0.38554,eyeball,Person23,Person23_10
1452,827,1425,716,0.39404,blueSunglasses,Person23,Person23_10
1775,1049,1358,1573,0.30273,birdCall,Person23,Person23_11
847,11,2111,1472,0.26813,canadaPencil,Person23,Person23_11
1519,11,1250,908,0.25896,cloudSign,Person23,Person23_11
1197,817,780,726,0.41551,eyeball,Person23,Person23_11
1197,11,1922,1230,0.56339,metalKey,Person23,Person23_11
3455,1744,283,1059,0.2937,pinkCandle,Person23,Person23_11
68,232,2406,1875,0.36593,pumpkinNotes,Person23,Person23_11
2097,615,726,2420,0.53768,sign,Person23,Person23_11
672,1119,1250,555,0.43044,blueSunglasses,Person23,Person23_11
1062,1916,1049,1119,0.46664,hairClip,Person23,Person23_11
14,877,1896,1916,0.48673,yellowBag,Person23,Person23_11
565,303,2057,1724,0.27523,birdCall,Person23,Person23_12
1224,1160,726,484,0.42201,eyeball,Person23,Person23_12
498,625,1049,2410,0.32359,sign,Person23,Person23_12
1237,1129,1277,545,0.33347,blueSunglasses,Person23,Person23_12
1371,1210,323,353,0.52216,lavenderDie,Person23,Person23_12
2164,1039,1882,1996,0.52592,yellowBag,Person23,Person23_12
1963,1714,1546,1321,0.49835,birdCall,Person23,Person23_13
1788,202,1922,1916,0.26079,canadaPencil,Person23,Person23_13
2030,2037,834,908,0.55011,eyeball,Person23,Person23_13
2191,2319,1035,323,0.25038,blueSunglasses,Person23,Person23_13
14,11,2554,2369,0.39305,yellowBag,Person23,Person23_13
1573,1482,1116,696,0.48156,eyeball,Person23,Person23_14
1680,31,404,1039,0.4572,pinkCandle,Person23,Person23_14
1963,1633,404,444,0.36827,lavenderDie,Person23,Person23_14
14,787,2554,2248,0.48063,yellowBag,Person23,Person23_14
713,121,1197,1230,0.29357,birdCall,Person23,Person23_15
1143,152,888,1573,0.35666,cloudSign,Person23,Person23_15
578,1220,2003,1815,0.26064,cupcakePaper,Person23,Person23_15
874,525,820,504,0.70124,eyeball,Person23,Person23_15
1452,696,296,958,0.28625,pinkCandle,Person23,Person23_15
740,787,1116,373,0.33832,blueSunglasses,Person23,Person23_15
1022,434,1089,1089,0.40193,hairClip,Person23,Person23_15
14,1039,2662,1996,0.45924,yellowBag,Person23,Person23_15
1143,1583,1439,1331,0.46686,birdCall,Person23,Person23_16
1143,1946,1452,636,0.31494,eyeball,Person23,Person23_16
1116,1754,995,1059,0.41248,hairClip,Person23,Person23_16
1371,1583,404,484,0.39254,lavenderDie,Person23,Person23_16
1654,666,2393,2329,0.52334,yellowBag,Person23,Person23_16
2312,1392,1734,1644,0.55998,birdCall,Person23,Person23_17
1452,152,1344,1200,0.32696,redWhistle,Person23,Person23_17
404,11,1761,1593,0.26366,canadaPencil,Person23,Person23_18
2016,625,847,1069,0.27776,cloudSign,Person23,Person23_18
1882,908,1156,565,0.29645,eyeball,Person23,Person23_18
14,11,2581,2490,0.50116,paperPlate,Person23,Person23_18
1828,1200,1237,404,0.30067,blueSunglasses,Person23,Person23_18
686,565,1801,2087,0.42428,birdCall,Person23,Person23_19
1560,11,1775,2057,0.31801,cupcakePaper,Person23,Person23_19
740,1361,1076,948,0.49315,eyeball,Person23,Person23_19
861,1190,1412,1190,0.43043,redWhistle,Person23,Person23_19
1049,1623,1049,384,0.30655,blueSunglasses,Person23,Person23_19
14,11,1734,2520,0.47412,yellowBag,Person23,Person23_19
1533,1250,1264,1170,0.34433,birdCall,Person23,Person23_2
471,1331,1640,1412,0.39547,cloudSign,Person23,Person23_2
525,1684,995,736,0.33643,eyeball,Person23,Person23_2
1103,1472,1546,1150,0.26985,metalKey,Person23,Person23_2
1143,1664,283,767,0.25985,pinkCandle,Person23,Person23_2
1170,1613,1398,454,0.45158,blueSunglasses,Person23,Person23_2
1022,1795,498,515,0.27775,lavenderDie,Person23,Person23_2
646,1633,2433,1402,0.25609,yellowBag,Person23,Person23_2
1358,1633,995,444,0.2676,eyeball,Person23,Person23_20
1976,666,1519,1039,0.53984,metalKey,Person23,Person23_20
2796,756,968,827,0.34292,redWhistle,Person23,Person23_20
3119,908,350,515,0.39362,lavenderDie,Person23,Person23_20
1963,595,2084,2037,0.33266,yellowBag,Person23,Person23_20
1882,676,1707,1875,0.42638,birdCall,Person23,Person23_21
1560,11,1775,1351,0.31564,canadaPencil,Person23,Person23_21
2648,1200,726,817,0.25635,eyeball,Person23,Person23_21
2258,11,404,1281,0.35194,pinkCandle,Person23,Person23_21
2057,898,1331,1402,0.75837,redWhistle,Person23,Person23_21
2191,11,1089,1704,0.54849,sign,Person23,Person23_21
2232,1109,1035,1059,0.56856,hairClip,Person23,Person23_21
14,11,2527,2168,0.33482,yellowBag,Person23,Person23_21
202,958,1600,1724,0.49355,birdCall,Person23,Person23_22
498,1492,1022,726,0.36531,eyeball,Person23,Person23_22
242,263,404,998,0.29197,pinkCandle,Person23,Person23_22
2111,11,1264,1775,0.3832,sign,Person23,Person23_22
1896,1008,1103,1250,0.25251,hairClip,Person23,Person23_22
2568,1825,350,444,0.35135,lavenderDie,Person23,Person23_22
1089,11,2729,2168,0.39377,yellowBag,Person23,Person23_22
390,918,1788,1805,0.34536,birdCall,Person23,Person23_23
54,1472,2527,1563,0.25137,canadaPencil,Person23,Person23_23
686,1523,1183,625,0.40962,eyeball,Person23,Person23_23
242,11,390,1129,0.3495,pinkCandle,Person23,Person23_23
2500,11,1062,2067,0.35946,sign,Person23,Person23_23
1103,11,2702,2148,0.35414,yellowBag,Person23,Person23_23
2635,1271,1412,1523,0.31682,birdCall,Person23,Person23_24
1949,807,1586,1603,0.38432,cloudSign,Person23,Person23_24
3468,11,269,938,0.32717,pinkCandle,Person23,Person23_24
444,11,2245,2006,0.43651,pumpkinNotes,Person23,Person23_24
404,1069,646,1966,0.32589,sign,Person23,Person23_24
1976,1291,1506,636,0.40543,blueSunglasses,Person23,Person23_24
14,1764,1425,1271,0.2519,birdCall,Person23,Person23_25
1049,867,1062,1432,0.40313,cloudSign,Person23,Person23_25
229,1896,1519,1140,0.25842,metalKey,Person23,Person23_25
14,1785,1452,1250,0.31255,partyFavor,Person23,Person23_25
2285,424,310,1109,0.29627,pinkCandle,Person23,Person23_25
955,777,699,2258,0.4124,sign,Person23,Person23_25
283,998,1425,807,0.31646,blueSunglasses,Person23,Person23_25
1371,242,1573,2672,0.25374,canadaPencil,Person23,Person23_26
1129,797,1506,1200,0.29155,metalKey,Person23,Person23_26
2003,1341,283,978,0.45221,pinkCandle,Person23,Person23_26
1492,11,780,1684,0.45535,sign,Person23,Person23_26
1963,283,2084,2208,0.41038,yellowBag,Person23,Person23_26
1506,726,699,525,0.41217,eyeball,Person23,Person23_27
1694,716,336,515,0.51266,lavenderDie,Person23,Person23_27
1062,827,2769,1966,0.29289,yellowBag,Person23,Person23_27
14,666,1519,1845,0.36411,canadaPencil,Person23,Person23_28
1519,1160,1250,1341,0.26459,cloudSign,Person23,Person23_28
1183,948,740,474,0.42769,eyeball,Person23,Person23_28
1062,11,457,797,0.32301,pinkCandle,Person23,Person23_28
310,11,847,2420,0.42359,sign,Person23,Person23_28
14,686,1761,1815,0.27309,silverStraw,Person23,Person23_28
14,726,2688,2188,0.30807,vancouverCards,Person23,Person23_28
552,1160,874,867,0.32024,cloudSign,Person23,Person23_29
834,2218,323,817,0.325,pinkCandle,Person23,Person23_29
14,777,2191,1613,0.28821,pumpkinNotes,Person23,Person23_29
162,726,1654,1341,0.88976,redWhistle,Person23,Person23_29
363,877,753,2158,0.4727,sign,Person23,Person23_29
1344,968,2702,2067,0.4877,yellowBag,Person23,Person23_29
1331,948,1613,1341,0.3182,cloudSign,Person23,Person23_3
1680,414,1533,1583,0.34326,partyFavor,Person23,Person23_3
2527,1129,404,968,0.37517,pinkCandle,Person23,Person23_3
2111,252,1264,2692,0.57682,sign,Person23,Person23_3
2756,11,1116,948,0.42243,hairClip,Person23,Person23_3
3038,31,484,555,0.54985,lavenderDie,Person23,Person23_3
14,11,2272,1583,0.40473,yellowBag,Person23,Person23_3
2460,1119,1143,565,0.28722,eyeball,Person23,Person23_30
2111,545,1828,2490,0.33623,sign,Person23,Person23_30
27,696,2554,2258,0.28752,yellowBag,Person23,Person23_30
955,1502,2406,1512,0.26957,birdCall,Person23,Person23_31
2299,696,874,918,0.34308,cloudSign,Person23,Person23_31
1694,1573,901,988,0.39765,eyeball,Person23,Person23_31
2796,222,1250,1482,0.45783,metalKey,Person23,Person23_31
2433,847,578,1089,0.38806,pinkCandle,Person23,Person23_31
1022,1633,1654,1250,0.84925,redWhistle,Person23,Person23_31
2433,373,592,2440,0.33775,sign,Person23,Person23_31
2366,767,1304,817,0.36394,blueSunglasses,Person23,Person23_31
2352,736,1694,2198,0.37597,yellowBag,Person23,Person23_31
1385,1079,914,1029,0.32295,cloudSign,Person23,Person23_32
1103,857,1546,1079,0.25556,metalKey,Person23,Person23_32
1103,2097,377,938,0.29138,pinkCandle,Person23,Person23_32
54,11,1331,1714,0.5634,sign,Person23,Person23_32
1183,1432,1385,353,0.34447,blueSunglasses,Person23,Person23_32
14,1019,901,1170,0.43181,cloudSign,Person23,Person23_33
175,676,3428,1815,0.48115,canadaPencil,Person23,Person23_34
1318,1109,1680,1019,0.44889,metalKey,Person23,Person23_34
1237,746,713,2289,0.3127,sign,Person23,Person23_34
1237,11,1264,1109,0.31681,cloudSign,Person23,Person23_35
1318,636,1062,636,0.28283,eyeball,Person23,Person23_35
1385,474,404,998,0.2686,pinkCandle,Person23,Person23_35
914,484,1344,2551,0.57919,sign,Person23,Person23_35
1990,968,283,414,0.28421,lavenderDie,Person23,Person23_35
14,1644,995,1210,0.27266,cloudSign,Person23,Person23_36
2608,242,242,978,0.2737,pinkCandle,Person23,Person23_36
3105,101,941,2934,0.27195,sign,Person23,Person23_36
2594,132,283,817,0.30481,pinkCandle,Person23,Person23_37
2326,11,834,1775,0.29909,sign,Person23,Person23_37
2541,11,995,908,0.27152,hairClip,Person23,Person23_37
2594,2117,269,726,0.269,pinkCandle,Person23,Person23_38
283,333,2016,2531,0.33279,pumpkinNotes,Person23,Person23_38
135,11,578,2389,0.25561,sign,Person23,Person23_38
2258,686,914,2349,0.38473,sign,Person23,Person23_39
377,373,2420,2037,0.26114,birdCall,Person23,Person23_4
1277,11,1183,1492,0.28475,cloudSign,Person23,Person23_4
1116,1926,377,1109,0.26821,pinkCandle,Person23,Person23_4
874,797,1949,2037,0.26278,pumpkinNotes,Person23,Person23_4
2648,81,1304,2611,0.47901,sign,Person23,Person23_4
1506,646,1277,636,0.27793,blueSunglasses,Person23,Person23_4
2406,898,1640,1361,0.25551,canadaPencil,Person23,Person23_40
2245,1119,1022,615,0.30376,eyeball,Person23,Person23_40
2245,404,1801,1956,0.26756,noisemaker,Person23,Person23_40
2742,968,1089,1240,0.25329,redWhistle,Person23,Person23_40
2568,726,955,2309,0.3273,sign,Person23,Person23_40
14,11,941,1865,0.34667,sign,Person23,Person23_41
14,847,2742,2188,0.2783,canadaPencil,Person23,Person23_42
1008,11,1694,1170,0.25221,cloudSign,Person23,Person23_42
2070,11,1909,1603,0.32157,partyFavor,Person23,Person23_42
1331,857,1089,2178,0.49619,sign,Person23,Person23_42
1734,1311,1412,1724,0.31476,stickerBox,Person23,Person23_42
1990,1129,901,605,0.35751,eyeball,Person23,Person23_43
1049,636,2836,1946,0.30598,noisemaker,Person23,Person23_43
1976,1039,390,1140,0.28965,pinkCandle,Person23,Person23_43
2850,11,928,1502,0.29388,sign,Person23,Person23_43
3145,1835,283,394,0.32603,lavenderDie,Person23,Person23_43
14,132,2299,2087,0.26159,yellowBag,Person23,Person23_43
2326,1371,807,545,0.32597,eyeball,Person23,Person23_44
3334,11,538,908,0.2797,pinkCandle,Person23,Person23_44
2904,11,1143,1946,0.43055,sign,Person23,Person23_44
3172,2077,256,333,0.46584,lavenderDie,Person23,Person23_44
14,11,2299,2198,0.30878,yellowBag,Person23,Person23_44
2218,1412,982,1240,0.3841,cloudSign,Person23,Person23_45
2648,1714,713,686,0.30563,eyeball,Person23,Person23_45
1990,1875,363,1160,0.32506,pinkCandle,Person23,Person23_45
1707,1079,901,1956,0.36988,sign,Person23,Person23_45
2487,1573,431,515,0.29308,lavenderDie,Person23,Person23_45
632,11,2487,1694,0.45356,yellowBag,Person23,Person23_45
350,11,1304,797,0.33361,eyeball,Person23,Person23_46
820,1472,1519,1563,0.25397,metalKey,Person23,Person23_46
2514,716,1008,2319,0.41588,sign,Person23,Person23_46
363,1885,1855,1150,0.42531,birdCall,Person23,Person23_47
1277,817,1775,2027,0.38676,cupcakePaper,Person23,Person23_47
1452,2329,861,706,0.32854,eyeball,Person23,Person23_47
189,1966,1613,1069,0.36637,trophy,Person23,Person23_47
296,1906,1412,1129,0.33657,hairClip,Person23,Person23_47
1344,11,2702,1724,0.36265,yellowBag,Person23,Person23_47
256,525,901,888,0.39186,eyeball,Person23,Person23_48
2352,11,1344,1875,0.26385,sign,Person23,Person23_48
14,384,968,1210,0.4093,hairClip,Person23,Person23_48
202,686,431,565,0.575,lavenderDie,Person23,Person23_48
2594,2037,888,464,0.39312,eyeball,Person23,Person23_49
2608,2137,767,222,0.31525,blueSunglasses,Person23,Person23_49
2554,1754,968,1049,0.3138,hairClip,Person23,Person23_49
2796,1936,444,625,0.61375,lavenderDie,Person23,Person23_49
14,11,2447,1664,0.43246,yellowBag,Person23,Person23_49
1385,192,1546,1523,0.37253,birdCall,Person23,Person23_5
2245,1684,1519,1351,0.3792,cloudSign,Person23,Person23_5
834,2198,901,595,0.32699,eyeball,Person23,Person23_5
2904,11,1143,2178,0.52228,sign,Person23,Person23_5
2258,474,1533,545,0.29681,blueSunglasses,Person23,Person23_5
2285,2218,310,817,0.37472,pinkCandle,Person23,Person23_50
1734,1694,1439,1341,0.58929,sign,Person23,Person23_50
1398,928,363,484,0.57795,lavenderDie,Person23,Person23_50
1613,11,1654,1230,0.3683,birdCall,Person23,Person23_51
14,11,1600,1392,0.31314,cupcakePaper,Person23,Person23_51
1318,242,1076,615,0.39209,eyeball,Person23,Person23_51
1775,1442,1304,333,0.25002,blueSunglasses,Person23,Person23_51
1640,1140,444,494,0.37923,lavenderDie,Person23,Person23_52
14,11,1922,1825,0.25526,yellowBag,Person23,Person23_52
1183,2127,753,696,0.25332,eyeball,Person23,Person23_53
3092,615,955,2389,0.28844,sign,Person23,Person23_53
1103,2208,377,515,0.37161,lavenderDie,Person23,Person23_53
1156,1644,1990,1392,0.25056,yellowBag,Person23,Person23_53
1008,1462,1721,1573,0.28062,cupcakePaper,Person23,Person23_54
2971,11,1076,1795,0.36233,sign,Person23,Person23_54
1049,1603,404,454,0.49207,lavenderDie,Person23,Person23_54
820,1069,2097,1946,0.35753,yellowBag,Person23,Person23_54
1116,1664,1506,1371,0.30251,cloudSign,Person23,Person23_55
457,464,1707,1442,0.31313,cupcakePaper,Person23,Person23_55
14,11,820,767,0.29015,eyeball,Person23,Person23_55
914,1512,1909,1523,0.46381,partyFavor,Person23,Person23_55
1412,1019,928,2016,0.33131,sign,Person23,Person23_55
1398,918,336,525,0.58727,lavenderDie,Person23,Person23_55
3213,1936,780,676,0.34707,eyeball,Person23,Person23_56
1156,1674,1439,1361,0.43151,cloudSign,Person23,Person23_57
2043,1754,1398,1281,0.27622,cupcakePaper,Person23,Person23_57
1654,1381,1586,1381,0.28867,partyFavor,Person23,Person23_57
1654,1543,2178,1492,0.3387,pumpkinNotes,Person23,Person23_57
807,1210,1519,1210,0.30757,redWhistle,Person23,Person23_57
444,11,1116,1674,0.37827,sign,Person23,Person23_57
3387,726,350,484,0.39403,lavenderDie,Person23,Person23_57
2473,1220,1573,1644,0.27541,birdCall,Person23,Person23_58
229,1371,1519,958,0.32868,eyeball,Person23,Person23_58
14,968,2151,2067,0.50394,pumpkinNotes,Person23,Person23_58
2568,1281,1412,1492,0.29413,redWhistle,Person23,Person23_58
1667,11,968,1704,0.25181,sign,Person23,Person23_58
269,1996,1479,515,0.25648,blueSunglasses,Person23,Person23_58
3051,1563,444,504,0.44967,lavenderDie,Person23,Person23_58
1492,11,1963,1593,0.42686,pumpkinNotes,Person23,Person23_59
901,11,780,2027,0.48772,sign,Person23,Person23_59
1949,1331,1546,535,0.2795,blueSunglasses,Person23,Person23_59
2232,1281,1049,696,0.55885,eyeball,Person23,Person23_60
1062,11,1035,1865,0.41193,sign,Person23,Person23_60
2514,1351,404,525,0.6454,lavenderDie,Person23,Person23_60
1560,273,1775,1845,0.26957,cupcakePaper,Person23,Person23_62
269,444,3213,2591,0.27054,paperPlate,Person23,Person23_62
874,11,834,1946,0.34239,sign,Person23,Person23_62
471,11,1627,1916,0.25351,cupcakePaper,Person23,Person23_63
1734,888,2312,2148,0.46604,yellowBag,Person23,Person23_63
363,11,1237,1502,0.29906,cloudSign,Person23,Person23_64
2406,777,1197,807,0.31237,eyeball,Person23,Person23_64
1103,847,404,1129,0.25651,pinkCandle,Person23,Person23_64
1210,303,1869,2611,0.68886,pumpkinNotes,Person23,Person23_64
3119,11,928,1896,0.35108,sign,Person23,Person23_64
1103,535,1600,2158,0.51006,yellowBalloon,Person23,Person23_64
1197,777,1936,1654,0.45801,yellowBag,Person23,Person23_64
498,11,1586,1492,0.34355,birdCall,Person23,Person23_65
1062,1412,511,837,0.32132,pinkCandle,Person23,Person23_65
2433,948,1613,1764,0.27327,cupcakePaper,Person23,Person23_66
95,1200,1815,1835,0.45932,sign,Person23,Person23_66
2084,676,1963,2289,0.51402,yellowBag,Person23,Person23_66
1640,968,484,888,0.32305,pinkCandle,Person23,Person23_67
1452,857,2003,1926,0.25149,pumpkinNotes,Person23,Person23_67
14,666,2608,2339,0.40963,yellowBag,Person23,Person23_67
1358,1019,484,807,0.32664,pinkCandle,Person23,Person23_68
3213,11,753,2440,0.25828,sign,Person23,Person23_68
14,696,1909,2268,0.417,yellowBag,Person23,Person23_68
1748,837,1398,1523,0.28739,birdCall,Person23,Person23_69
108,11,1197,1039,0.29174,cloudSign,Person23,Person23_69
565,11,2030,2006,0.27511,cupcakePaper,Person23,Person23_69
1264,394,1775,2057,0.32769,partyFavor,Person23,Person23_69
1654,11,444,1140,0.29249,pinkCandle,Person23,Person23_69
1439,21,874,2712,0.52886,sign,Person23,Person23_69
323,525,2500,2158,0.29772,silverStraw,Person23,Person23_69
336,787,2500,2248,0.29151,vancouverCards,Person23,Person23_69
